-100,-100,-100,-100,5.0571911555198595E7,2.821487384872421E7,3984980.426597211
-100,16,-100,-100,2.11717342238934E7,9326751.65013557,1278496.3001657792
-100,16,10,-100,2280660.1343390797,971591.9716233239,117253.11553977904
-100,16,10,95,1881516.6919730154,821415.9178558836,101960.00080486634
-100,16,10,93,370644.29875765846,138676.60398181906,12269.519076442053
-100,16,10,5,21411.321922710224,9967.154946264924,2361.7962637262776
-100,16,10,4,7087.821685695105,1532.294839356144,661.7993947444202
-100,16,7,-100,2247955.1695336597,970220.4412588938,139777.3685291466
-100,16,7,95,1912279.1001454273,822575.5281628257,123491.01507922237
-100,16,7,93,323848.21031002846,142252.30527003488,15414.721902663972
-100,16,7,4,10906.712886854863,3884.339509204239,871.6315472602764
-100,16,7,5,921.1461913492566,1508.2683168288943,0.0
-100,16,15,-100,2241581.9419087977,980046.5795477988,122499.41808922563
-100,16,15,95,1954910.7534769864,821352.2753238765,108311.10647477416
-100,16,15,93,269486.7356176367,149773.0614830392,13659.13752309446
-100,16,15,5,15737.734571654542,5451.738080920996,475.7549746680781
-100,16,15,4,1446.7182425204626,3469.5046599621246,53.41911668895237
-100,16,11,-100,2194954.2470098874,922791.1829373135,128706.45386403383
-100,16,11,95,1890598.5826897072,801933.507972458,113128.30358104435
-100,16,11,93,298109.06310775265,115953.20829210411,15094.556659482723
-100,16,11,5,4032.849388273265,2772.3993260304023,440.8779163144357
-100,16,11,4,2213.751824154016,2132.0673467210113,42.71570719231512
-100,16,8,-100,2096099.82362771,905751.2961344542,132384.0254084417
-100,16,8,95,1729349.5038936632,766015.7100148727,118419.74184085506
-100,16,8,93,359946.0030472528,135381.19468906964,13401.541744626811
-100,16,8,4,6077.615652537166,3048.6265162922796,70.32897683313395
-100,16,8,5,726.7010342564383,1305.764914219417,492.41284612672075
-100,16,14,-100,2093976.0388084329,873087.9187526156,141838.45421195385
-100,16,14,95,1804431.3172431036,740083.8233366514,129831.16172658443
-100,16,14,93,276500.5518063524,125115.7484396324,10634.179046424684
-100,16,14,5,8514.940910639956,3520.6362664619,580.6026656723933
-100,16,14,4,4529.228848337777,4367.71070986998,792.5107732723429
