-100,-100,-100,0,175,42,142,383037.8748404384,123375.05290453364,225530.33147325966,34132.49046264507,917.0,417.70760615096884,134.54204242588185,245.94365482362014
-100,-100,-100,0,175,107,163,283460.84534441645,124197.25868832717,143910.34680376723,15353.23985232218,858.0,330.373945622863,144.75204975329507,167.72767692746763
-100,-100,-100,0,175,67,146,68504.83629517996,29215.261944513073,37394.26102860126,1895.3133220656227,228.0,300.4598083121928,128.137113791724,164.00991679211077
-100,-100,-100,0,175,81,160,42685.244510803896,13475.757014124098,26711.446420784403,2498.0410758953894,84.0,508.1576727476654,160.4256787395726,317.9934097712429
-100,-100,-100,0,175,92,31,25670.43937099566,9451.342643298432,13770.253898768871,2448.8428289283593,72.0,356.53388015271753,131.26864782358933,191.2535263717899
-100,-100,-100,0,175,50,89,219752.21704875614,83721.29642223186,130480.5612313685,5550.3593951557905,297.0,739.9064547096166,281.8898869435416,439.3284889945067
-100,-100,-100,0,175,69,26,80882.53018996534,33572.161425021135,40079.99836784856,7230.370397095613,239.0,338.42062840989684,140.4692946653604,167.69873794078896
-100,-100,-100,0,175,123,167,520.171327846281,297.13895450846246,203.36683581945525,19.665537518363234,2.0,260.0856639231405,148.56947725423123,101.68341790972762
-100,-100,-100,0,175,76,136,52136.13220486436,18207.447213917116,29922.846348142288,4005.8386428049553,107.0,487.25357200807815,170.16305807399175,279.6527696088064
-100,-100,-100,0,175,74,168,65985.0238670984,31878.763654843646,31981.439719189733,2124.8204930650136,230.0,286.89140811781914,138.60332023845064,139.0497379095206
-100,-100,-100,0,175,83,32,57427.15128580423,19065.124374533334,32554.60922653695,5807.417684733948,101.0,568.5856562950914,188.76360766864687,322.3228636290787
-100,-100,-100,0,175,82,154,46268.556349696,14174.424425519399,28320.07347046549,3774.0584537111245,81.0,571.2167450579753,174.9928941422148,349.6305366724134
-100,-100,-100,0,175,97,27,19161.3720269497,7442.579616909401,10749.246688780611,969.5457212596856,63.0,304.1487623325349,118.13618439538732,170.62296331397795
-100,-100,-100,0,175,105,164,253204.04127549482,107925.15287736469,130771.07430488842,14507.814093241775,748.0,338.50807657151717,144.28496373979237,174.827639445038
-100,-100,-100,0,175,66,135,82760.96350052675,28358.249998915617,53186.150284561634,1216.5632170495023,202.0,409.70774010161756,140.38737623225552,263.2977736859487
-100,-100,-100,0,175,70,150,66909.85106799197,27074.74228472965,38264.12279061332,1570.985992648997,194.0,344.8961395257318,139.56052724087448,197.23774634336763
-100,-100,-100,0,175,16,34,451498.2246836558,122404.64862002453,290029.2888582326,39064.28720539876,449.0,1005.5639747965607,272.61614391987644,645.9449640495159
-100,-100,-100,0,175,93,35,30591.452142241375,10394.680061869405,18646.96349401496,1549.8085863570082,60.0,509.8575357040229,173.24466769782342,310.7827249002493
-100,-100,-100,0,175,118,60,3355.2240488985153,1034.9679838566692,2036.5188005887885,283.7372644530573,12.0,279.6020040748763,86.24733198805576,169.7099000490657
-100,-100,-100,0,175,77,159,58262.17021309599,16569.551684598024,39064.827827638765,2627.7907008592047,90.0,647.3574468121776,184.10612982886693,434.05364252931963
-100,-100,-100,0,175,38,130,370653.2620493672,126083.90063409228,216620.1002404642,27949.2611748108,895.0,414.1377229601868,140.8758666302707,242.03363155359128
-100,-100,-100,0,175,79,90,78338.49733803487,18311.428569932832,56445.403305931664,3581.6654621703715,103.0,760.5679353207269,177.78085990226052,548.0136243294336
-100,-100,-100,0,175,41,157,349627.33061208477,128290.5958625619,194587.88175251827,26748.852997004593,924.0,378.38455693948566,138.84263621489382,210.5929456196085
-100,-100,-100,0,175,85,12,70979.23859139303,19832.81281506626,46327.38511516727,4819.040661159495,100.0,709.7923859139304,198.3281281506626,463.2738511516727
-100,-100,-100,0,175,48,173,236369.30461238444,92933.22701703596,133780.24930225572,9655.828293092758,266.0,888.6064083172347,349.37303389863143,502.93326805359294
-100,-100,-100,0,175,86,10,486451.5672160803,128202.16021815992,325396.3365330409,32853.0704648795,913.0,532.8056596014023,140.41857636162095,356.4034354140645
-100,-100,-100,0,175,94,143,14132.165608165338,7723.991209923277,6057.397680056098,350.77671818596303,62.0,227.93815497040868,124.5805033858593,97.69996258154997
-100,-100,-100,0,175,23,161,619211.3939505175,151468.32417272474,429702.27375462267,38040.79602316987,458.0,1351.9899431234007,330.7168650059492,938.2145715166433
-100,-100,-100,0,175,98,172,22677.11570738894,7948.787597077846,13559.255342563834,1169.072767747261,56.0,404.9484947748025,141.94263566210438,242.1295596886399
-100,-100,-100,0,175,100,61,21792.70240060178,11955.047169732678,8058.638519414563,1779.0167114545368,70.0,311.3243200085968,170.78638813903825,115.12340742020804
-100,-100,-100,0,175,49,11,213562.80702894952,90351.12913183938,112882.93713894702,10328.740758163074,284.0,751.9817148906674,318.13777863323725,397.4751307709402
-100,-100,-100,0,175,14,45,363904.87969405385,123665.50216072446,219134.18118803817,21105.19634529115,438.0,830.8330586622234,282.3413291340741,500.30634974437936
-100,-100,-100,0,175,54,174,155384.4988090169,64411.21164254708,85481.90920374298,5491.377962726854,266.0,584.1522511617177,242.1474121900266,321.360560916327
-100,-100,-100,0,175,110,156,267414.3292739669,111199.58481660056,137156.55411914628,19058.190338220003,758.0,352.78935260417796,146.70129923034375,180.9453220569212
-100,-100,-100,0,175,65,102,78070.42883746159,24545.738301413625,49122.769753047054,4401.920783000901,201.0,388.41009371871434,122.11810100205784,244.39188931864206
-100,-100,-100,0,175,121,33,2971.7468748192773,1734.36687656039,1104.780028064929,132.59997019395837,14.0,212.26763391566266,123.88334832574215,78.91285914749493
-100,-100,-100,0,175,56,62,175588.98160743157,77871.47997373156,91174.77803038062,6542.723603319359,275.0,638.5053876633875,283.1690180862966,331.54464738320223
-100,-100,-100,0,175,109,158,280271.6555879084,113082.86519411042,145573.28355657213,21615.506837225952,763.0,367.32851322137407,148.20821126357853,190.79067307545495
-100,-100,-100,0,175,99,139,21060.129023986145,7897.65048956005,10641.11380790836,2521.3647265177365,60.0,351.00215039976905,131.62750815933416,177.35189679847267
-100,-100,-100,0,175,122,88,4995.65630744567,1120.9402735156846,3837.9330439294017,36.782990000582764,8.0,624.4570384307087,140.11753418946057,479.7416304911752
-100,-100,-100,0,175,124,87,4281.381282845546,1401.3340674388705,1950.6834301678596,929.363785238815,11.0,389.216480258686,127.39400613080642,177.33485728798723
-100,-100,-100,0,175,21,4,338523.9749834772,116635.38529033816,194708.49553714655,27180.094155992414,458.0,739.1353165578105,254.66241329768158,425.1277195134204
-100,-100,-100,0,175,51,30,178445.92752184888,72608.87426270905,92232.77608902035,13604.277170119436,251.0,710.9399502862505,289.27838351676917,367.4612593188062
-100,-100,-100,0,175,78,46,46837.930853398364,16007.534621248305,27097.990059095995,3732.406173054074,92.0,509.10794405867784,173.99494153530767,294.54337020756515
-100,-100,-100,0,175,37,131,421185.43710313045,148009.7808135926,243479.33898310436,29696.31730643358,961.0,438.2782904298964,154.01642124203184,253.36039436327198
-100,-100,-100,0,175,19,44,494972.1989657754,128779.57485789685,333651.45250288106,32541.171604997333,466.0,1062.1721007849258,276.35101900836236,715.9902414224915
-100,-100,-100,0,175,47,59,200293.49322763187,89592.72293929181,100210.5783175656,10490.191970774473,284.0,705.2587789705348,315.467334293281,352.8541490055127
-100,-100,-100,0,175,18,165,610781.5601604395,159618.45638311547,419722.3200186692,31440.783758654885,465.0,1313.5087315278267,343.2654975980978,902.6286452014391
-100,-100,-100,0,175,84,152,62150.40432825373,19135.828778650095,38573.4342038988,4441.141345704837,103.0,603.4019837694538,185.78474542378734,374.499361202901
-100,-100,-100,0,175,43,25,399664.48816135636,124607.35051483824,248225.44684545408,26831.690801064058,937.0,426.53627338458523,132.98543277997678,264.9150980207621
-100,-100,-100,0,175,40,129,319566.77135807095,122897.14599959042,173887.54516600858,22782.080192471938,888.0,359.8724902680979,138.39768693647568,195.81930761937903
-100,-100,-100,0,175,73,149,84703.03397006326,34339.182413384,48417.40870336523,1946.4428533140133,232.0,365.099284353721,148.01371729906896,208.69572716967772
-100,-100,-100,0,175,91,171,21703.45354269042,7035.090823410188,14391.048850381716,277.3138688985155,60.0,361.72422571150696,117.25151372350314,239.8508141730286
-100,-100,-100,0,175,39,125,381169.0833269942,127586.96907117775,229923.1346327041,23658.97962311244,846.0,450.55447201772364,150.8120201786971,271.776754884993
-100,-100,-100,0,175,36,75,357606.8255164667,122280.69302327809,204097.93088000655,31228.20161318202,874.0,409.1611275932113,139.90925975203442,233.52166004577407
-100,-100,-100,0,175,80,137,62745.92463349428,15155.937155373027,44824.06326383933,2765.9242142819458,82.0,765.1942028474912,184.82850189479302,546.6349178516991
-100,-100,-100,0,175,52,153,218023.8426371278,95754.80258156668,115493.77126279697,6775.2687927641655,274.0,795.7074548800284,349.4700824144769,421.5101140977992
-100,-100,-100,0,175,96,147,20145.207220195858,9636.515466520843,8829.76737511737,1678.9243785576464,60.0,335.753453669931,160.6085911086807,147.1627895852895
-100,-100,-100,0,175,20,133,382843.9227085319,133577.92856752244,221648.0583354685,27617.93580554093,436.0,878.08239153333,306.3713957970698,508.3671062740103
-100,-100,-100,0,175,95,144,34811.98021029034,8956.435503044555,24953.77200924726,901.7726979985407,58.0,600.2065553498335,154.42130177663026,430.23744843529755
-100,-100,-100,0,175,22,140,405827.34810081177,99057.2258578738,276690.90122404695,30079.2210188911,426.0,952.6463570441591,232.52869919688683,649.5091578029271
-100,-100,-100,0,175,104,128,280791.2076231239,103326.79490216795,162424.2337987541,15040.178922201754,743.0,377.91548805265666,139.0670187108586,218.60596742766367
-100,-100,-100,0,175,72,151,96680.22554999795,31802.467270978428,61965.07738539011,2912.6808936294447,226.0,427.78860862830953,140.71888172999306,274.18175834243414
