-100,20629.0,9148.580767100339,9346.47052477,.,.,.
-100,20630.0,11489.574650317121,10842.8550854,.,.,.
-100,20631.0,22200.99719942138,21938.0552633,.,.,.
-100,20632.0,7468.668140618421,8300.02819211,.,.,.
-100,20633.0,7636.576750799865,7817.83932253,.,.,.
-100,20634.0,13049.476334642593,13969.0400078,.,.,.
-100,20635.0,12183.07073022223,10869.7513036,.,.,.
-100,20636.0,9260.993576931272,8321.37876522,.,.,.
-100,20637.0,10777.078717187556,13892.0288934,.,.,.
-100,20638.0,22593.33459713449,24740.3764484,.,.,.
-100,20639.0,9140.406031462315,6699.92035755,.,.,.
-100,20640.0,8134.2663254791,8900.01054779,.,.,.
-100,20641.0,14176.039388098974,9310.31013532,.,.,.
-100,20642.0,10503.826597229576,17015.1729783,.,.,.
-100,20643.0,9593.878531919323,8481.22321381,.,.,.
-100,20644.0,13802.511239770007,9815.77485037,.,.,.
-100,20645.0,23368.989002167287,24308.1697641,.,.,.
-100,20646.0,6553.795412586087,7098.56320784,.,.,.
-100,20647.0,8379.24156251797,5451.65745443,.,.,.
-100,20648.0,9796.290882851616,12703.3165022,.,.,.
-100,20649.0,15537.275062765577,8568.33645849,.,.,.
-100,20650.0,6458.434887263578,8330.34783161,.,.,.
-100,20651.0,9402.317792410315,14176.5754347,.,.,.
-100,20652.0,24258.309957658243,17049.852355,.,.,.
-100,20653.0,5344.375003422165,8211.35339927,.,.,.
-100,20654.0,5353.013076709715,7728.52567407,.,.,.
-100,20655.0,11893.796175639049,9672.93864008,.,.,.
-100,20656.0,9827.887533770347,16260.6852413,.,.,.
-100,20657.0,9720.034731029458,10889.1225941,.,.,.
-100,20658.0,14461.048407216424,7062.67751244,.,.,.
-100,20659.0,18505.96500476357,21343.2292775,.,.,.
-100,20660.0,8639.704842332676,7876.34721568,.,.,.
-100,20661.0,7500.509361715234,7344.82899677,.,.,.
-100,20662.0,10375.350767276523,10850.2142845,.,.,.
-100,20663.0,14745.709136798418,10321.9901772,.,.,.
-100,20664.0,8649.332932025925,16366.6142594,.,.,.
-100,20665.0,9091.819013453687,10259.0757785,.,.,.
-100,20666.0,21959.345768032097,24413.7384666,.,.,.
-100,20667.0,9581.28266021642,7604.90961549,.,.,.
-100,20668.0,8578.566067727585,10116.7433313,.,.,.
-100,20669.0,12259.271483889836,10304.3796337,.,.,.
-100,20670.0,12782.915019617374,12774.9113635,.,.,.
-100,20671.0,15859.118666340108,17530.7399372,.,.,.
-100,20672.0,10528.850712879415,11629.7131723,.,.,.
-100,20673.0,24248.55748796992,33499.4775549,.,.,.
-100,20674.0,10414.641991928638,7981.02557134,.,.,.
-100,20675.0,11676.736905754828,11299.0691627,.,.,.
-100,20676.0,12573.211325326156,10696.1135582,.,.,.
-100,20677.0,14425.935634409361,12528.2864843,.,.,.
-100,20678.0,18208.54106743114,8068.23810135,.,.,.
-100,20679.0,9836.350137624348,9690.94061124,.,.,.
-100,20680.0,28766.20165598159,31366.8706848,.,.,.
-100,20681.0,5564.496924196571,7214.42851791,.,.,.
-100,20682.0,9130.347997156645,12364.2604735,.,.,.
-100,20683.0,9829.210426148995,9356.49605278,.,.,.
-100,20684.0,11984.044022011785,14111.3274143,.,.,.
-100,20685.0,11119.259985744771,20045.9101398,.,.,.
-100,20686.0,13770.05589722994,10261.495384,.,.,.
-100,20687.0,33793.2520278038,28543.3505992,.,.,.
-100,20688.0,8184.855007299584,9168.49563723,.,.,.
-100,20689.0,12667.901380209816,10151.9301621,.,.,.
-100,20690.0,9576.091784604358,8219.34576012,.,.,.
-100,20691.0,13283.603830592732,18297.0312377,.,.,.
-100,20692.0,17648.731307577815,16964.7583092,.,.,.
-100,20693.0,9760.007676446812,10245.3663086,.,.,.
-100,20694.0,29508.638947995358,23763.3814018,.,.,.
-100,20695.0,7988.208227005717,14208.3561921,.,.,.
-100,20696.0,11291.73256204455,10745.7381349,.,.,.
-100,20697.0,9424.069329014095,14045.9348776,.,.,.
-100,20698.0,18768.088986426905,13507.6335309,.,.,.
-100,20699.0,16983.603934297193,15021.3420046,.,.,.
-100,20700.0,9595.049229260403,12942.9709997,.,.,.
-100,20701.0,25790.25306738707,32321.7578042,.,.,.
-100,20702.0,15092.664424846564,12381.0234167,.,.,.
-100,20703.0,11828.527161294793,9254.41454767,.,.,.
-100,20704.0,12986.06532355411,12681.1403952,.,.,.
-100,20705.0,14564.151006425122,9421.13831,.,.,.
-100,20706.0,15028.01362309007,11672.5952715,.,.,.
-100,20707.0,10903.392864988018,8584.60494055,.,.,.
-100,20708.0,27968.430778085247,23685.1190121,.,.,.
-100,20709.0,8610.835509112785,8638.29520859,.,.,.
-100,20710.0,6055.583705015875,12939.7142187,.,.,.
-100,20711.0,10869.717001958103,10238.9796364,.,.,.
-100,20712.0,9115.181227980229,10591.5904099,.,.,.
-100,20713.0,12272.52912773096,11296.2929215,.,.,.
-100,20714.0,9381.527039407705,16147.9392301,.,.,.
-100,20715.0,27167.0687734285,26137.3401751,.,.,.
-100,20716.0,11445.534572168497,10240.5237891,.,.,.
-100,20717.0,13232.204229251372,13153.8618049,.,.,.
-100,20718.0,11417.326170561368,11177.425627,.,.,.
-100,20719.0,11170.261453581574,11954.2338811,.,.,.
-100,20720.0,12519.529645351717,13754.3840395,.,.,.
-100,20721.0,15342.037000843759,12960.3631459,.,.,.
-100,20722.0,25817.366297487257,33389.1089008,.,.,.
-100,20723.0,11912.883525466164,5290.6149384,.,.,.
-100,20724.0,13239.806837179627,18096.7646694,.,.,.
-100,20725.0,12426.42071998956,11575.1502983,.,.,.
-100,20726.0,12731.574020880998,15209.4011989,.,.,.
-100,20727.0,14765.671007120802,10931.8083844,.,.,.
-100,20728.0,14011.450943732762,11914.5080518,.,.,.
-100,20729.0,31256.2519209249,39622.8449314,.,.,.
-100,20730.0,7968.376539597727,10005.2973709,.,.,.
-100,20731.0,18976.74134254506,9417.73610904,.,.,.
-100,20732.0,11074.574321686565,12082.7339509,.,.,.
-100,20733.0,14040.802271609464,26946.638665,.,.,.
-100,20734.0,14168.907542331212,11411.6747346,.,.,.
-100,20735.0,14827.03211124537,17910.9555161,.,.,.
-100,20736.0,40286.480970164856,26300.0437207,.,.,.
-100,20737.0,7705.5109194883025,10258.7846588,.,.,.
-100,20738.0,11018.104473769887,13873.1977659,.,.,.
-100,20739.0,13027.710853016892,20168.6554812,.,.,.
-100,20740.0,25388.898202472286,15584.4813171,.,.,.
