-100,-100,-100,0,175,42,142,20089.0,162.51236704822833
-100,-100,-100,0,175,42,142,20179.0,4901.888763101282
-100,-100,-100,0,175,42,142,20270.0,21608.158294304274
-100,-100,-100,0,175,42,142,20362.0,31704.623102972895
-100,-100,-100,0,175,42,142,20454.0,64414.74556825283
-100,-100,-100,0,175,42,142,20545.0,41965.577961844676
-100,-100,-100,0,175,42,142,20636.0,40437.22442719177
-100,-100,-100,0,175,42,142,20728.0,25642.664259357494
-100,-100,-100,0,175,42,142,20820.0,20036.20902137055
-100,-100,-100,0,175,42,142,20910.0,21796.67014853316
-100,-100,-100,0,175,42,142,21001.0,19597.662921136576
-100,-100,-100,0,175,42,142,21093.0,31358.02401954712
-100,-100,-100,0,175,42,142,21185.0,27833.970013832495
-100,-100,-100,0,175,42,142,21275.0,31577.943971945002
-100,-100,-100,0,175,107,163,20089.0,243.62050716718966
-100,-100,-100,0,175,107,163,20179.0,3413.40920682914
-100,-100,-100,0,175,107,163,20270.0,12609.314441648676
-100,-100,-100,0,175,107,163,20362.0,39592.50765179737
-100,-100,-100,0,175,107,163,20454.0,27054.782105579932
-100,-100,-100,0,175,107,163,20545.0,50101.32949231014
-100,-100,-100,0,175,107,163,20636.0,38183.05463226701
-100,-100,-100,0,175,107,163,20728.0,13931.166884183513
-100,-100,-100,0,175,107,163,20820.0,16356.222847103849
-100,-100,-100,0,175,107,163,20910.0,15424.136730368135
-100,-100,-100,0,175,107,163,21001.0,18670.22735503875
-100,-100,-100,0,175,107,163,21093.0,13328.02518265396
-100,-100,-100,0,175,107,163,21185.0,22562.192557471648
-100,-100,-100,0,175,107,163,21275.0,11990.855749997254
-100,-100,-100,0,175,67,146,20179.0,3566.847862387396
-100,-100,-100,0,175,67,146,20270.0,5540.0461974390455
-100,-100,-100,0,175,67,146,20362.0,7389.055942599611
-100,-100,-100,0,175,67,146,20454.0,13372.279919942861
-100,-100,-100,0,175,67,146,20545.0,7892.5188480732395
-100,-100,-100,0,175,67,146,20636.0,6527.0733455913005
-100,-100,-100,0,175,67,146,20728.0,3105.6475556578043
-100,-100,-100,0,175,67,146,20820.0,6639.233091679377
-100,-100,-100,0,175,67,146,20910.0,4885.263125999332
-100,-100,-100,0,175,67,146,21001.0,2849.7873529935987
-100,-100,-100,0,175,67,146,21093.0,4111.98876751993
-100,-100,-100,0,175,67,146,21185.0,1935.7225106282065
-100,-100,-100,0,175,67,146,21275.0,689.3717746682617
-100,-100,-100,0,175,81,160,20179.0,93.75079458155241
-100,-100,-100,0,175,81,160,20270.0,865.0918091351165
-100,-100,-100,0,175,81,160,20362.0,2349.116785380209
-100,-100,-100,0,175,81,160,20454.0,6431.615083831492
-100,-100,-100,0,175,81,160,20545.0,6515.25454918697
-100,-100,-100,0,175,81,160,20636.0,2263.0723913850884
-100,-100,-100,0,175,81,160,20728.0,7186.091953853034
-100,-100,-100,0,175,81,160,20820.0,3050.4912274719145
-100,-100,-100,0,175,81,160,20910.0,3125.3870363027536
-100,-100,-100,0,175,81,160,21001.0,1364.5235836118816
-100,-100,-100,0,175,81,160,21093.0,4147.201070479055
-100,-100,-100,0,175,81,160,21185.0,3492.641955926557
-100,-100,-100,0,175,81,160,21275.0,1801.006269658273
-100,-100,-100,0,175,92,31,20270.0,162.24947723363036
-100,-100,-100,0,175,92,31,20362.0,2059.002385873582
-100,-100,-100,0,175,92,31,20454.0,8315.025531308444
-100,-100,-100,0,175,92,31,20545.0,1580.990390350499
-100,-100,-100,0,175,92,31,20636.0,2758.61812868576
-100,-100,-100,0,175,92,31,20728.0,857.5443229168734
